time,temperature_2m_mean,precipitation_sum,relative_humidity_2m_mean
2024-07-29,32.2,0.0,56
2024-07-30,32.1,2.6,57
2024-07-31,30.4,0.9,66
2024-08-01,29.3,0.0,66
2024-08-02,29.5,0.0,64
2024-08-03,29.9,0.0,62
2024-08-04,30.6,0.0,60
2024-08-05,30.7,2.0,65
2024-08-06,29.7,2.2,69
2024-08-07,27.7,18.1,83
2024-08-08,28.0,2.2,80
2024-08-09,28.4,3.5,78
2024-08-10,28.9,1.8,73
2024-08-11,30.6,0.0,69
2024-08-12,31.2,0.0,67
2024-08-13,31.2,0.0,67
2024-08-14,31.0,0.5,66
2024-08-15,30.4,1.4,68
2024-08-16,26.1,57.3,88
2024-08-17,29.9,0.2,72
2024-08-18,28.4,1.1,84
2024-08-19,28.3,5.3,83
2024-08-20,28.5,2.4,77
2024-08-21,27.7,1.4,81
2024-08-22,27.6,1.4,82
2024-08-23,28.7,0.6,79
2024-08-24,28.5,6.5,80
2024-08-25,28.0,0.2,80
2024-08-26,28.4,0.1,75
2024-08-27,27.4,0.9,80
2024-08-28,27.5,0.3,78
2024-08-29,26.5,31.6,83
2024-08-30,26.5,36.3,88
2024-08-31,27.1,14.4,86
2024-09-01,27.0,31.3,88
2024-09-02,27.9,0.0,82
2024-09-03,24.3,32.2,87
2024-09-04,24.1,2.0,80
2024-09-05,25.3,0.0,79
2024-09-06,27.0,0.0,82
2024-09-07,27.1,0.1,84
2024-09-08,27.4,1.4,82
2024-09-09,26.9,3.1,82
2024-09-10,27.1,1.1,82
2024-09-11,28.1,0.4,82
2024-09-12,28.0,0.1,82
2024-09-13,28.5,0.0,75
2024-09-14,28.5,0.0,75
2024-09-15,29.2,21.0,72
2024-09-16,26.6,23.2,80
2024-09-17,27.3,0.0,75
2024-09-18,29.0,5.3,76
2024-09-19,28.1,0.0,83
2024-09-20,28.9,0.2,80
2024-09-21,27.8,0.0,80
2024-09-22,25.4,1.8,83
2024-09-23,22.4,2.8,76
2024-09-24,19.7,0.1,70
2024-09-25,20.1,0.0,74
2024-09-26,23.9,0.2,77
2024-09-27,22.8,17.3,93
2024-09-28,23.6,0.3,81
2024-09-29,22.4,0.3,79
2024-09-30,21.7,1.1,77
2024-10-01,22.4,0.2,79
2024-10-02,25.1,0.0,78
2024-10-03,23.6,8.3,81
2024-10-04,25.0,0.7,84
2024-10-05,21.3,22.1,89
2024-10-06,22.0,0.2,85
2024-10-07,23.6,0.0,85
2024-10-08,19.1,15.2,85
2024-10-09,16.3,31.6,86
2024-10-10,17.0,0.5,77
2024-10-11,17.5,0.0,77
2024-10-12,18.8,0.0,80
2024-10-13,19.3,0.0,76
2024-10-14,19.0,0.0,78
2024-10-15,20.4,0.0,78
2024-10-16,21.4,0.0,79
2024-10-17,21.4,1.6,85
2024-10-18,21.1,5.0,89
2024-10-19,23.8,1.2,81
2024-10-20,15.8,0.2,60
2024-10-21,14.2,0.0,69
2024-10-22,18.0,0.2,75
2024-10-23,21.5,0.8,87
2024-10-24,22.1,0.3,80
2024-10-25,19.2,3.7,80
2024-10-26,18.2,0.0,83
2024-10-27,19.1,0.4,86
2024-10-28,18.7,10.1,83
2024-10-29,15.5,28.3,79
2024-10-30,16.1,14.3,75
2024-10-31,15.4,0.0,66
2024-11-01,15.5,5.9,83
2024-11-02,15.8,58.1,91
2024-11-03,16.6,0.0,71
2024-11-04,15.6,0.0,80
2024-11-05,15.1,0.0,79
2024-11-06,13.0,1.6,79
2024-11-07,11.1,0.0,61
2024-11-08,10.0,0.0,66
2024-11-09,10.3,0.0,74
2024-11-10,12.8,0.0,74
2024-11-11,15.8,6.3,84
2024-11-12,15.0,0.0,80
2024-11-13,15.5,0.0,67
2024-11-14,14.7,0.4,74
2024-11-15,16.0,8.2,87
2024-11-16,16.0,0.3,79
2024-11-17,17.8,0.6,83
2024-11-18,12.4,2.6,69
2024-11-19,8.4,0.0,56
2024-11-20,6.1,2.4,81
2024-11-21,9.9,7.1,90
2024-11-22,11.2,0.0,83
2024-11-23,10.5,0.0,55
2024-11-24,9.1,0.0,65
2024-11-25,8.4,0.0,66
2024-11-26,8.6,5.7,82
2024-11-27,13.5,39.2,83
2024-11-28,11.2,0.0,59
2024-11-29,8.8,0.0,59
2024-11-30,9.0,0.0,64
2024-12-01,9.8,0.0,69
2024-12-02,10.3,0.0,78
2024-12-03,10.2,0.0,84
2024-12-04,10.9,0.0,74
2024-12-05,10.5,1.2,72
2024-12-06,9.2,0.0,65
2024-12-07,7.0,1.7,67
2024-12-08,6.0,0.0,67
2024-12-09,6.4,0.0,55
2024-12-10,7.7,0.0,58
2024-12-11,7.0,0.0,62
2024-12-12,5.2,0.0,49
2024-12-13,3.9,0.0,67
2024-12-14,5.4,0.0,55
2024-12-15,4.3,0.0,64
2024-12-16,5.7,0.0,63
2024-12-17,6.5,0.0,67
2024-12-18,5.9,0.2,63
2024-12-19,4.5,2.8,59
2024-12-20,5.3,0.0,59
2024-12-21,7.5,0.0,67
2024-12-22,6.6,0.0,43
2024-12-23,5.2,0.0,44
2024-12-24,5.1,0.0,53
2024-12-25,6.1,0.0,51
2024-12-26,7.5,0.0,59
2024-12-27,6.4,0.0,50
2024-12-28,4.5,0.0,51
2024-12-29,5.0,0.0,54
2024-12-30,5.6,0.0,52
2024-12-31,6.5,0.0,58
